,Object_ID,Image_URL,Title,Object_Name,Medium,Classification,Department,Culture,Period,Object_Date,Target
3122,623530,https://images.metmuseum.org/CRDImages/es/web-large/DP-14204-250.jpg,Medal cabinet,Medal cabinet,"Mahogany, oak, pine, holly; marquetry and veneer of figured oak and holly; ebony and ebonized wood; ivory; silk velvet",Woodwork-Furniture,European Sculpture and Decorative Arts,,,ca. 1814–18,1
3123,789044,https://images.metmuseum.org/CRDImages/as/web-large/DP-20871-001.jpg,Temple Dancer,Panel,Ivory,Ivories,Asian Art,"Sri Lanka, Kandy region",,18th century,1
3124,50228,https://images.metmuseum.org/CRDImages/as/web-large/43478.jpg,Bowl,Bowl,Porcelain with incised design under ivory white glaze (Ding ware),Ceramics,Asian Art,China,Northern Song dynasty (960–1127),11th–12th century,1
3125,50661,https://images.metmuseum.org/CRDImages/as/web-large/1985_214_134_S1_sf.jpg,Bowl,Bowl,Porcelain with ivory glaze (Ding ware type),Ceramics,Asian Art,China,Northern Song dynasty (960–1127),10th–11th century,1
3126,52031,https://images.metmuseum.org/CRDImages/as/web-large/DP342645.jpg,Bowl with Peonies,Bowl,Porcelain with mold-impressed decoration under ivory glaze (Ding ware),Ceramics,Asian Art,China,Jin dynasty (1115–1234),12th–13th century,1
3127,52590,,Vase,Vase,Stoneware with ivory glaze,Ceramics,Asian Art,China,Qing dynasty (1644–1911),,1
3128,38716,https://images.metmuseum.org/CRDImages/as/web-large/DP138064.jpg,Gaming Die,Dice,Ivory,Ivories,Asian Art,Pakistan (ancient region of Gandhara) or Afghanistan,,1st–3rd century,1
3129,60382,https://images.metmuseum.org/CRDImages/as/web-large/10_211_1436_O1_sf.jpg,Tanuki (Japanese Racoon Dog) with a Sake Bottle and Bills for Sake,Netsuke,Ivory,Netsuke,Asian Art,Japan,Edo period (1615–1868),second half of the 18th century,1
3130,42450,https://images.metmuseum.org/CRDImages/as/web-large/DP222015.jpg,Bottle,Bottle,Porcelain with ivory glaze (Ding ware),Ceramics,Asian Art,China,Northern Song dynasty (960–1127),10th–11th century,1
3131,42456,https://images.metmuseum.org/CRDImages/as/web-large/1991_253_18.jpg,Bowl with Double Fish,Bowl,Porcelain with incised decoration under ivory white glaze (Ding ware),Ceramics,Asian Art,China,Northern Song (960–1127) or Jin (1115–1234) dynasty,ca. 12th century,1
3132,43212,https://images.metmuseum.org/CRDImages/as/web-large/182761.jpg,Cup,Cup,"Jade, ivory stand",Jade,Asian Art,China,,late 19th century,1
3133,43213,https://images.metmuseum.org/CRDImages/as/web-large/182760.jpg,Cup,Cup,"Jade, ivory stand",Jade,Asian Art,China,,late 19th century,1
3134,42209,https://images.metmuseum.org/CRDImages/as/web-large/DP-14605-010.jpg,Moon-Shaped Bottle,Bottle,Soft-paste porcelain with incised decoration under ivory glaze (Jingdezhen ware),Ceramics,Asian Art,China,Qing dynasty (1644–1911),18th century,1
3135,41731,https://images.metmuseum.org/CRDImages/as/web-large/65_86_45.jpg,Snuff Bottle,Snuff bottle,Porcelain with ivory stopper,Snuff Bottles,Asian Art,China,Qing dynasty (1644–1911),18th century,1
3136,41720,https://images.metmuseum.org/CRDImages/as/web-large/DP294578.jpg,Snuff Bottle with Buddhist Figures,Snuff bottle,Ivory,Snuff Bottles,Asian Art,China,Qing dynasty (1644–1911),18th century,1
3137,41706,https://images.metmuseum.org/CRDImages/as/web-large/29_149_115.jpg,Snuff Bottle,Snuff bottle,"Porcelain, spoon with ivory top set with coral",Snuff Bottles,Asian Art,China,"Qing dynasty (1644–1911), Yongzheng period (1723–35)",,1
3138,41973,https://images.metmuseum.org/CRDImages/as/web-large/65_86_118_O1.jpg,Bottle,Bottle,Ivory,Ivories,Asian Art,China,Qing dynasty (1644–1911),18th century,1
3139,41972,https://images.metmuseum.org/CRDImages/as/web-large/65_86_117_O1.jpg,Bottle,Bottle,Ivory,Ivories,Asian Art,China,Qing dynasty (1644–1911),18th century,1
3140,41951,https://images.metmuseum.org/CRDImages/as/web-large/55_155_2_O1.jpg,Vase,Vase,Ivory,Ivories,Asian Art,China,"Qing dynasty (1644–1911), Kangxi period (1662–1722)",,1
3141,41598,https://images.metmuseum.org/CRDImages/as/web-large/21_175_350ab_O1.jpg,Snuff Bottle,Snuff bottle,Carved ivory inlaid with nephrite,Snuff Bottles,Asian Art,Japan,,,1
3142,41599,https://images.metmuseum.org/CRDImages/as/web-large/21_175_351ab_O1.jpg,Snuff Bottle with Stopper,Snuff bottle,"Ivory, glass",Snuff Bottles,Asian Art,China,"Qing dynasty (1644–1911), Qianlong period (1736–95) or earlier",,1
3143,41675,https://images.metmuseum.org/CRDImages/as/web-large/DP295276.jpg,Snuff Bottle,Snuff bottle,Ivory with stopper of coral and gilded copper alloy bezel,Snuff Bottles,Asian Art,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",,1
3144,41353,https://images.metmuseum.org/CRDImages/as/web-large/14.40.594.JPG,Miniature Vase,Vase,Soft paste porcelain with tinted ivory stopper,Snuff Bottles,Asian Art,China,"Qing dynasty (1644–1911), Yongzheng period (1723–35)",,1
3145,41426,https://images.metmuseum.org/CRDImages/as/web-large/21_175_216ab_O1.jpg,Snuff Bottle,Snuff bottle,Gray glass with ivory stopper inlaid with stones,Snuff Bottles,Asian Art,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",,1
3146,41463,https://images.metmuseum.org/CRDImages/as/web-large/21_175_252ab_O1.jpg,Snuff Bottle,Snuff bottle,Carved ivory with green glass stopper,Snuff Bottles,Asian Art,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",,1
3147,41464,https://images.metmuseum.org/CRDImages/as/web-large/21_175_253ab_O1.jpg,Snuff Bottle,Snuff bottle,Colored ivory with green jadeite stopper,Snuff Bottles,Asian Art,China,Qing dynasty (1644–1911),19th century,1
3148,41467,https://images.metmuseum.org/CRDImages/as/web-large/21_175_256ab_O1.jpg,Snuff Bottle,Snuff bottle,Ivory,Snuff Bottles,Asian Art,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",,1
3149,41506,https://images.metmuseum.org/CRDImages/as/web-large/21_175_257ab_O1.jpg,Snuff Bottle,Snuff bottle,Ivory,Snuff Bottles,Asian Art,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",,1
3150,41466,https://images.metmuseum.org/CRDImages/as/web-large/21_175_255ab_O1.jpg,Snuff Bottle,Snuff bottle,Ivory,Snuff Bottles,Asian Art,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",,1
3151,310660,https://images.metmuseum.org/CRDImages/ao/web-large/vs1978_412_215_216.jpg,Earflare,Earflare,"Bone, shell, stone",Bone/Ivory-Ornaments,The Michael C. Rockefeller Wing,Wari,,6th–9th century,1
3152,310661,https://images.metmuseum.org/CRDImages/ao/web-large/vs1978_412_215_216.jpg,Earflare,Earflare,"Bone, shell, stone",Bone/Ivory-Ornaments,The Michael C. Rockefeller Wing,Wari,,6th–9th century,1
3153,310745,https://images.metmuseum.org/CRDImages/ao/web-large/DT5117.jpg,Figure: Female,Female figure,"Ivory, metal",Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Edo peoples,,18th century,1
3154,310790,,Figurine: Three Males,Male figure,Ivory,Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Kongo peoples,,18th–20th century,1
3155,310937,https://images.metmuseum.org/CRDImages/ao/web-large/DP110726.jpg,Altar Tusk,Altar tusk,Ivory,Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Edo peoples,,18th–19th century,1
3156,311054,,Royal Seat: Female Caryatid,Stool,"Wood, metal, ivory, beads",Wood-Furniture,The Michael C. Rockefeller Wing,Songye peoples,,19th–20th century,1
3157,311023,,Pendant: Mask (Gikhokho),Pendant,Ivory,Bone/Ivory-Ornaments,The Michael C. Rockefeller Wing,Pende peoples,,20th century,1
3158,311011,,Figure: Male (Bwami),Male figure,Ivory,Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Lega peoples,,19th–20th century,1
3159,311150,,Ceremonial Spoon (Bwami),Spoon,Ivory,Bone/Ivory-Implements,The Michael C. Rockefeller Wing,Lega or Boa peoples,,19th–20th century,1
3160,311036,,Pendant: Mask (Gikhokho),Pendant,Ivory,Bone/Ivory-Ornaments,The Michael C. Rockefeller Wing,Pende peoples,,20th century,1
3161,311004,,Figure: Male,Male figure,"Wood, ivory",Wood-Sculpture,The Michael C. Rockefeller Wing,"Kongo peoples, Bembe group",,19th–20th century,1
3162,314223,https://images.metmuseum.org/CRDImages/ao/web-large/vs1980_331.jpg,Ornamented Spatula,Spatula,"Teeth, copper",Bone/Ivory-Implements,The Michael C. Rockefeller Wing,Moche,,2nd–7th century,1
3163,314510,https://images.metmuseum.org/CRDImages/ao/web-large/DP-17804-002.jpg,"Spatula (Vomitivo), Lizard",Spatula,Bone,Bone/Ivory-Implements,The Michael C. Rockefeller Wing,Taíno,,13th–15th century,1
3164,312209,,Figure: Female (Bwanga bwa Bwimpe),Figure,"Wood, ivory (?), encrustation",Wood-Sculpture,The Michael C. Rockefeller Wing,Luluwa peoples,,19th–20th century,1
3165,312206,,Ceremonial Drinking Horn,Drinking vessel,"Horn, glass beads, fiber and cotton cloth",Bone/Ivory-Containers,The Michael C. Rockefeller Wing,Bamum kingdom,,early–mid-20th century,1
3166,312453,,Pendant: Figure,Pendant,Ivory,Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Pende peoples,,20th century,1
3167,312459,https://images.metmuseum.org/CRDImages/ao/web-large/vs1979_206_265.jpg,Altar Tusk,Altar tusk,Ivory,Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Edo peoples,,18th century,1
3168,312412,,Head (Bwami),Head,Ivory,Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Lega peoples,,19th–20th century,1
3169,462744,https://images.metmuseum.org/CRDImages/md/web-large/sf04-25s1.jpg,Panel with John the Baptist and other saints,Panel,Elephant ivory,Ivories-Elephant,Medieval Art,European (Byzantine style),,19th century,1
3170,442912,https://images.metmuseum.org/CRDImages/is/web-large/sf-x-271a.jpg,Seal,Seal,Possibly ivory; stained green,Seals,Islamic Art,,,11th century,1
3171,446079,https://images.metmuseum.org/CRDImages/is/web-large/sf10-130-2532x.jpg,Dish,Dish,Bone,Ivories and Bone,Islamic Art,,,3rd–7th century,1
3172,446073,https://images.metmuseum.org/CRDImages/is/web-large/sf10-130-2526a.jpg,Bead,Bead,Wood; inlaid with ivory,Wood,Islamic Art,,,3rd–7th century,1
3173,446978,https://images.metmuseum.org/CRDImages/is/web-large/sf17-190-61b.jpg,Vase,Vase,Bone; carved,Ivories and Bone,Islamic Art,,,6th–7th century,1
3174,446977,https://images.metmuseum.org/CRDImages/is/web-large/sf17-190-58b.jpg,Toilet Vase,Toilet vase,Ivory; carved and inlaid with paste,Ivories and Bone,Islamic Art,,,4th century,1
3175,464370,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-39s1.jpg,Plaque with Enthroned Virgin and Child,Book cover plaque,Ivory,Ivories,Medieval Art,Carolingian,,850–875,1
3176,464382,,Part of a Reliquary,Reliquary fragment,"Copper-gilt, enamel, ivory, cabochons, cameos",Enamels-Champlevé,Medieval Art,French,,19th–20th century (12th century style),1
3177,464395,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-41s1.jpg,Plaque with Christ enthroned with two Apostles,Book cover plaque,Ivory,Ivories,Medieval Art,Carolingian,,850–875,1
3178,464381,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-40s1.jpg,Panel with Crucifixion,Panel,Elephant ivory,Ivories-Elephant,Medieval Art,European (Medieval style),,19th century,1
3179,464467,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-502s2.jpg,Polyptych,Polyptych,"Silver-gilt, gold, niello, ivory head, hands & feet of V&C",Metalwork-Silver,Medieval Art,Franco-Netherlandish,,19th century,1
3180,464460,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-495as1.jpg,Ivory Plaque with the Crucifixion,Plaque,Ivory with gilding,Ivories,Medieval Art,Ottonian,,ca. 1000,1
3181,464464,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-50s1.jpg,Plaque with Jesus’ Entry into Jerusalem,Plaque,Ivory,Ivories,Medieval Art,Ottonian,,900–925,1
3182,464454,https://images.metmuseum.org/CRDImages/md/web-large/DT329907.jpg,Plaque with the Virgin Mary as a Personification of the Church,Plaque,Ivory,Ivories,Medieval Art,Carolingian,,ca. 800–825,1
3183,464495,https://images.metmuseum.org/CRDImages/md/web-large/DT116.jpg,Panel of a Diptych Announcing the Consulship of Justinian,Diptych wing,Ivory,Ivories,Medieval Art,Byzantine,,521,1
3184,464531,https://images.metmuseum.org/CRDImages/md/web-large/DP268289.jpg,Icon with Christ Pantokrator,Plaque,Ivory,Ivories,Medieval Art,Byzantine,,11th–12th century,1
3185,464489,https://images.metmuseum.org/CRDImages/md/web-large/DT115.jpg,Panel of a Diptych Announcing the Consulship of Justinian,Diptych wing,Ivory,Ivories,Medieval Art,Byzantine,,521,1
3186,464476,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-51s1.jpg,Plaque with Christ and the Symbols of the Four Evangelists,Book cover plaque,Ivory,Ivories,Medieval Art,Ottonian,,ca. 1050,1
3187,464260,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-261s1.jpg,Plaque with a Pair of Lovers,Plaque,Ivory,Ivories,Medieval Art,North Italian,,14th century,1
3188,464263,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-264s1.jpg,Plaque with the Crucifixion,Plaque,Ivory with paint,Ivories,Medieval Art,South Netherlandish,,ca. 1400–1425,1
3189,464252,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-252s1.jpg,Panel from a Box with Scenes from Romance Literature,"Panel, from a Box",Elephant ivory,Ivories-Elephant,Medieval Art,European (Medieval style),,19th century,1
3190,464249,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-249s1.jpg,Panel from a Box with Scene of Jousting Knights,"Panel, from a Box",Elephant ivory,Ivories-Elephant,Medieval Art,European (Medieval style),,19th century,1
3191,464254,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-254s1.jpg,"Roundel with the Virgin Mary, Saint John, and Angels",Roundel,Elephant ivory,Ivories-Elephant,Medieval Art,European (Medieval style),,19th century,1
3192,464255,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-255s7.jpg,Diptych with Scenes from the Life of Christ,Diptych,Ivory with traces of polychromy and metal mounts,Ivories,Medieval Art,French,,14th century,1
3193,464276,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-277s1.jpg,"Leaf from a Diptych with the Coronation, Annunciation, and Visitation",Diptych leaf,Ivory,Ivories,Medieval Art,North French,,ca. 1325–50,1
3194,464240,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-240abs01.jpg,Container with Figures under an Arcade,Container,Elephant ivory,Ivories-Elephant,Medieval Art,European (Antique style),,19th century,1
3195,464274,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-275s1.jpg,Central Leaf of a Diptych,Triptych,Ivory  with metal mounts,Ivories,Medieval Art,French (?) or North Italian,,14th century,1
3196,464261,https://images.metmuseum.org/CRDImages/md/web-large/DP268286.jpg,Comb,Comb,Ivory,Ivories,Medieval Art,North French,,late 15th or early 16th century,1
3197,464269,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-270s1.jpg,Plaque with the Crucifixion,Plaque,"Ivory mounted on wood support, copper-gilt frame",Ivories,Medieval Art,French or Netherlandish,,14th century,1
3198,464271,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-272s6.jpg,Diptych with Scenes from the Life of Christ,Diptych,Elephant ivory with metal hinges,Ivories-Elephant,Medieval Art,European (Medieval style),,19th century,1
3199,464244,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-244s1.jpg,Plaque from Comb,Plaque,Ivory,Ivories,Medieval Art,Italian,,14th century,1
3200,464272,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-273s3.jpg,Diptych with Scenes from the Passion,Diptych,Ivory with modern polychromy and metal mounts,Ivories,Medieval Art,French,,14th century,1
3201,464283,https://images.metmuseum.org/CRDImages/md/web-large/PS3DEMO.24.jpg,Diptych with Virgin and Child and Crucifixion,Diptych,Ivory  with metal mounts,Ivories,Medieval Art,French,,14th century (?),1
3202,464330,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-35s1.jpg,Book Cover Plaque with Christ in Majesty and the Symbols of the Four Evangelists,Book cover plaque,Elephant ivory,Ivories-Elephant,Medieval Art,German,,11th century,1
3203,464288,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-289s1.jpg,Diptych with Scenes from Christ's Passion,Diptych,Ivory with metal mounts,Ivories,Medieval Art,French,,ca. 1350,1
3204,464286,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-287s1.jpg,Diptych with the Adoration of the Magi and the Crucifixion,Diptych,Ivory  with metal mounts,Ivories,Medieval Art,French or German,,ca. 1310–20 or 1350–70,1
3205,464280,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-281s1.jpg,Plaque with the Crucifixion,Plaque,Ivory,Ivories,Medieval Art,North French,,ca. 1325–75,1
3206,464287,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-288s1.jpg,Diptych with the Crucifixion and the Coronation of the Virgin,Diptych,Ivory with metal mounts,Ivories,Medieval Art,North French,,ca. 1340–60,1
3207,464702,https://images.metmuseum.org/CRDImages/md/web-large/DT302523.jpg,Two Medallions,Reliquary locket,"Ivory, polychromy & gilding, (later mount: gilt silver and glass)",Ivories,Medieval Art,French,,ca. 1420,1
3208,464699,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-856s1.jpg,Book Cover,Book cover,"Ivory, champlevé enamel, copper gilt on wood support",Ivories,Medieval Art,French,,second quarter 14th century,1
3209,464520,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-65s1.jpg,Icon of the Lamentation,Plaque,Ivory,Ivories,Medieval Art,Byzantine,,12th–13th century,1
3210,464258,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-259s1.jpg,Plaque with a Pair of Lovers,Plaque,Ivory,Ivories,Medieval Art,North Italian,,14th century,1
3211,464296,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-298s5.jpg,Mary Magdalene,Statuette,"Ivory, modern silver-gilt base",Ivories,Medieval Art,French,,early 16th century,1
3212,464297,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-299s1a.jpg,Virgin of the Annunciation,Statuette,Ivory,Ivories,Medieval Art,French,,late 13th century,1
3213,464282,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-283s1.jpg,Leaf from a Diptych with the Adoration of the Magi,Diptych leaf,Ivory,Ivories,Medieval Art,North French,,ca. 1350–75,1
3214,464963,https://images.metmuseum.org/CRDImages/md/web-large/sf17-191-258s2.jpg,Double-Sided Comb,Comb,Ivory,Ivories,Medieval Art,Frankish,,7th century,1
3215,465110,https://images.metmuseum.org/CRDImages/md/web-large/sf17-191-61s1.jpg,Toilet Implement in the Shape of a Pin,Implement,Ivory,Ivories,Medieval Art,Roman,,200–500,1
3216,200538,https://images.metmuseum.org/CRDImages/es/web-large/147249.jpg,Fan,Fan,"Paper, ivory, gold",Fans,European Sculpture and Decorative Arts,,,third quarter 18th century,1
3217,200444,https://images.metmuseum.org/CRDImages/es/web-large/144692.jpg,Souvenir,Souvenir,"Gold, porcelain; ivory",Metalwork-Gold and Platinum,European Sculpture and Decorative Arts,,,1768–75,1
3218,200446,https://images.metmuseum.org/CRDImages/es/web-large/144693.jpg,Souvenir,"Souvenir, painting","Gold, glass, foil; ivory",Metalwork-Gold and Platinum,European Sculpture and Decorative Arts,,,1773–75,1
3219,200432,https://images.metmuseum.org/CRDImages/es/web-large/DP328649.jpg,Snuffbox with scenes of putti at play,"Snuffbox, painting","Gold, enamel, glass; Grisaille en camaïeu on ivory",Metalwork-Gold and Platinum,European Sculpture and Decorative Arts,,,1770–71,1
3220,200447,https://images.metmuseum.org/CRDImages/es/web-large/144694.jpg,Souvenir,Souvenir,"Gold, ivory, glass, metal foil; ivory",Metalwork-Gold and Platinum,European Sculpture and Decorative Arts,,,1775–81,1
3221,469830,https://images.metmuseum.org/CRDImages/md/web-large/sfx-62s5.jpg,Seated Virgin and Child,Statuette,"Wood, ivory, brass, paint, gilding",Sculpture-Wood,Medieval Art,North Spanish,,late 15th century,1
3222,468684,https://images.metmuseum.org/CRDImages/md/web-large/sf64-27-20s1.jpg,Central Leaf from a Polyptych with Flight into Egypt,Plaque,Ivory with polychromy,Ivories,Medieval Art,French,,14th century,1
3223,468683,https://images.metmuseum.org/CRDImages/md/web-large/sf64-27-19s1.jpg,Plaque with the Visitation,Plaque,Ivory with polychromy,Ivories,Medieval Art,French,,14th century,1
3224,470262,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-137d-fs1.jpg,Casket Fragments,Casket fragments,Ivory,Ivories,Medieval Art,Byzantine,,10th century (?),1
3225,308214,,Spoon,Spoon,Horn,Bone/Ivory-Implements,The Michael C. Rockefeller Wing,Timor,,late 19th–early 20th century,1
3226,310068,,Pendant: Female Half Figure,Pendant,Ivory,Bone/Ivory-Ornaments,The Michael C. Rockefeller Wing,Luba peoples,,19th–20th century,1
3227,310069,,Snuffbox,Snuffbox,"Ivory, hide",Bone/Ivory-Containers,The Michael C. Rockefeller Wing,Pende peoples,,20th century,1
3228,310067,,Pendant: Female Half Figure,Pendant,Ivory,Bone/Ivory-Ornaments,The Michael C. Rockefeller Wing,Luba peoples,,19th–20th century,1
3229,560864,,Eye inlay from coffin,"Inlay, eye
,,,,asdfsdf","Ebony, ivory adhesive on back",,Egyptian Art,,"Late Period, Saite",664 B.C. or later,1
3230,467478,https://images.metmuseum.org/CRDImages/md/web-large/sf32-100-208s1.jpg,Plaque with the Virgin and Child,Plaque,"Ivory, traces of paint & gilding",Ivories,Medieval Art,French,,ca. 1400,1
3231,467479,https://images.metmuseum.org/CRDImages/md/web-large/sf32-100-209s1.jpg,Plaque with Saint Catherine of Alexandria,Plaque,"Ivory, traces of paint & gilding",Ivories,Medieval Art,French,,ca. 1400,1
3232,467480,https://images.metmuseum.org/CRDImages/md/web-large/sf32-100-210s1.jpg,Plaque with Saint John the Baptist,Plaque,"Ivory, traces of paint & gilding",Ivories,Medieval Art,French,,ca. 1400,1
3233,467469,https://images.metmuseum.org/CRDImages/md/web-large/DP147193.jpg,Diptych,Diptych,Ivory with metal mounts,Ivories,Medieval Art,French,,14th century,1
3234,467509,https://images.metmuseum.org/CRDImages/md/web-large/sf32-100-407s5.jpg,Virgin and Child,Sculpture,Elephant ivory,Ivories-Elephant,Medieval Art,European (Medieval style),,19th century,1
3235,465940,https://images.metmuseum.org/CRDImages/md/web-large/sf18-71s1.jpg,Hair Parter,"Parter, Hair",Elephant ivory,Ivories-Elephant,Medieval Art,European (Medieval style),,19th century,1
3236,467777,https://images.metmuseum.org/CRDImages/md/web-large/sf41-100-205s5.jpg,Virgin and Child,Statuette,Ivory,Ivories,Medieval Art,French,,14th century,1
3237,46685,https://images.metmuseum.org/CRDImages/as/web-large/1971_180_245_S1_sf.jpg,Figure of bodhisattva Guanyin,Figure,Porcelain with ivory glaze (Dehua ware),Ceramics,Asian Art,China,Qing dynasty (1644–1911),18th–19th century,1
3238,449182,https://images.metmuseum.org/CRDImages/is/web-large/sf37-75-21a.jpg,Ornament,Ornament,Bone; carved,Ivories and Bone,Islamic Art,,,5th–8th century,1
3239,449273,https://images.metmuseum.org/CRDImages/is/web-large/sf38-40-59z.jpg,Button or Bead,Button or bead,"Bone; tinted, incised, and inlaid with paint",Ivories and Bone,Islamic Art,,,9th–10th century,1
3240,449236,https://images.metmuseum.org/CRDImages/is/web-large/sf38-40-20b.jpg,Button or Bead,Spindle whorl,"Bone; tinted, incised, and inlaid with paint",Ivories and Bone,Islamic Art,,,9th–10th century,1
3241,449244,https://images.metmuseum.org/CRDImages/is/web-large/sf38-40-29a.jpg,Button or Bead,Button or Bead,Bone; incised and inlaid with paint,Ivories and Bone,Islamic Art,,,9th–10th century,1
3242,449268,https://images.metmuseum.org/CRDImages/is/web-large/sf38-40-54b.jpg,Bead,Bead,Bone; incised and inlaid with paint,Ivories and Bone,Islamic Art,,,9th–10th century,1
3243,449240,https://images.metmuseum.org/CRDImages/is/web-large/DP252005.jpg,Button or Bead,Button or bead,Bone; incised and inlaid with paint,Ivories and Bone,Islamic Art,,,9th–10th century,1
3244,464135,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-179s1.jpg,Diptych Leaf,Diptych leaf,Ivory,Ivories,Medieval Art,French,,14th century,1
3245,464126,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-173cs1.jpg,Panel from a Box with Scenes from Romance Literature,"Panel, from a Box",Elephant Ivory,Ivories-Elephant,Medieval Art,European (Medieval style),,19th century,1
3246,464134,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-178s5.jpg,Virgin,Statuette,Ivory,Ivories,Medieval Art,French,,ca. 1300,1
3247,464149,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-192s1.jpg,Leaf from a Diptych with the Crucifixion and Annunciation,Diptych leaf,Ivory with metal mounts,Ivories,Medieval Art,French,,ca. 1300–1350,1
3248,464157,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-200s1c.jpg,Diptych,Diptych,Ivory with metal mounts,Ivories,Medieval Art,French,,14th century,1
3249,464147,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-190s1.jpg,Virgin and Child,Statuette,Ivory,Ivories,Medieval Art,North French,,1270–80,1
3250,464174,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-210s1a.jpg,Virgin and Child,Relief statue,Ivory,Ivories,Medieval Art,French,,14th century,1
3251,464161,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-205s1.jpg,Polyptych with Scenes from Christ's Passion,Polyptych,"Ivory, paint, and gilding  with metal mounts",Ivories,Medieval Art,French or German,,ca. 1350,1
3252,464169,https://images.metmuseum.org/CRDImages/md/web-large/DP268299.jpg,Diptych with Scenes from Christ's Passion,Diptych,Ivory with silver mounts,Ivories,Medieval Art,French,,ca. 1350,1
3253,464155,https://images.metmuseum.org/CRDImages/md/web-large/LC_17_190_198_s01.jpg,Diptych,Diptych,Ivory with metal mounts,Ivories,Medieval Art,French,,14th century,1
3254,464156,https://images.metmuseum.org/CRDImages/md/web-large/DP102289.jpg,Plaque with the Descent from the Cross,Plaque,"Ivory, whale bone, traces of paint and gilding",Ivories,Medieval Art,French,,ca. 1320–40,1
3255,464198,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-214s5.jpg,Diptych,Diptych,Ivory with metal mounts,Ivories,Medieval Art,French,,14th century,1
3256,464167,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-206s1.jpg,Relief from a Crucifixion Group,Relief,Ivory,Ivories,Medieval Art,"North French, British or Netherlandish (?)",,14th century (?),1
3257,464150,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-193s1.jpg,Virgin Supported by Two Holy Women,Relief,Ivory,Ivories,Medieval Art,French,,14th century,1
3258,464168,https://images.metmuseum.org/CRDImages/md/web-large/DP147192.jpg,Virgin and Child,Statuette,Ivory,Ivories,Medieval Art,North French,,ca. 1250–1300,1
3259,464259,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-260s1.jpg,Plaque with a Pair of Lovers,Plaque,Ivory traces of polychromy,Ivories,Medieval Art,North Italian,,14th century,1
3260,464275,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-276s1.jpg,Central Portion from a Triptych with the Crucifixion and Virgin and Child,Triptych leaf,Ivory,Ivories,Medieval Art,French,,ca. 1250–80,1
